Document_Party_Role_ID,Document_ID,Role_Code,Party_ID,Party_Name,Department_Name,Person_Name,Position_Name,Contact,Snapshot_Basis
DPR-202201-900561-2-AR,DOC-INV-202201-900561-2-AR,CUSTOMER,C001,Demo Customer Aurora,,,,,synthetic master
DPR-202201-900570-2-AR,DOC-INV-202201-900570-2-AR,CUSTOMER,C001,Demo Customer Aurora,,,,,synthetic master
DPR-202201-900585-1-AP,DOC-INV-202201-900585-1-AP,SUPPLIER,V001,Demo Vendor Keystone,,,,,synthetic master
DPR-202201-900549-1-AP,DOC-SET-202201-900549-1-AP,SUPPLIER,V001,Demo Vendor Keystone,,,,,synthetic master
DPR-202201-900564-1-AR,DOC-SET-202201-900564-1-AR,CUSTOMER,C001,Demo Customer Aurora,,,,,synthetic master
DPR-202201-900582-2-AR,DOC-INV-202201-900582-2-AR,CUSTOMER,C001,Demo Customer Aurora,,,,,synthetic master
DPR-202201-900586-1-AP,DOC-INV-202201-900586-1-AP,SUPPLIER,V001,Demo Vendor Keystone,,,,,synthetic master
DPR-202201-900542-2-AR,DOC-INV-202201-900542-2-AR,CUSTOMER,C001,Demo Customer Aurora,,,,,synthetic master
DPR-202201-900555-1-AP,DOC-INV-202201-900555-1-AP,SUPPLIER,V001,Demo Vendor Keystone,,,,,synthetic master
DPR-202201-900560-2-AR,DOC-INV-202201-900560-2-AR,CUSTOMER,C001,Demo Customer Aurora,,,,,synthetic master
DPR-202201-900568-2-AR,DOC-INV-202201-900568-2-AR,CUSTOMER,C001,Demo Customer Aurora,,,,,synthetic master
DPR-202201-900581-1-AP,DOC-SET-202201-900581-1-AP,SUPPLIER,V001,Demo Vendor Keystone,,,,,synthetic master
DPR-202201-900541-2-AR,DOC-INV-202201-900541-2-AR,CUSTOMER,C001,Demo Customer Aurora,,,,,synthetic master
DPR-202201-900580-2-AR,DOC-INV-202201-900580-2-AR,CUSTOMER,C001,Demo Customer Aurora,,,,,synthetic master
DPR-202202-900605-1-AP,DOC-INV-202202-900605-1-AP,SUPPLIER,V001,Demo Vendor Keystone,,,,,synthetic master
DPR-202202-900592-2-AR,DOC-INV-202202-900592-2-AR,CUSTOMER,C001,Demo Customer Aurora,,,,,synthetic master
DPR-202202-900595-1-AP,DOC-INV-202202-900595-1-AP,SUPPLIER,V001,Demo Vendor Keystone,,,,,synthetic master
DPR-202202-900629-1-AP,DOC-SET-202202-900629-1-AP,SUPPLIER,V001,Demo Vendor Keystone,,,,,synthetic master
DPR-202202-900641-2-AR,DOC-INV-202202-900641-2-AR,CUSTOMER,C001,Demo Customer Aurora,,,,,synthetic master
DPR-202202-900626-1-AP,DOC-INV-202202-900626-1-AP,SUPPLIER,V001,Demo Vendor Keystone,,,,,synthetic master
DPR-202202-900600-2-AR,DOC-INV-202202-900600-2-AR,CUSTOMER,C001,Demo Customer Aurora,,,,,synthetic master
DPR-202202-900614-1-AR,DOC-SET-202202-900614-1-AR,CUSTOMER,C001,Demo Customer Aurora,,,,,synthetic master
DPR-202202-900593-1-AP,DOC-SET-202202-900593-1-AP,SUPPLIER,V001,Demo Vendor Keystone,,,,,synthetic master
DPR-202202-900616-2-AR,DOC-INV-202202-900616-2-AR,CUSTOMER,C001,Demo Customer Aurora,,,,,synthetic master
DPR-202202-900627-2-AP,DOC-SET-202202-900627-2-AP,SUPPLIER,V001,Demo Vendor Keystone,,,,,synthetic master
DPR-202202-900647-2-AP,DOC-SET-202202-900647-2-AP,SUPPLIER,V001,Demo Vendor Keystone,,,,,synthetic master
DPR-202202-900623-1-AP,DOC-SET-202202-900623-1-AP,SUPPLIER,V001,Demo Vendor Keystone,,,,,synthetic master
DPR-202202-900634-1-AR,DOC-SET-202202-900634-1-AR,CUSTOMER,C001,Demo Customer Aurora,,,,,synthetic master
DPR-202202-900620-2-AR,DOC-INV-202202-900620-2-AR,CUSTOMER,C001,Demo Customer Aurora,,,,,synthetic master
DPR-202202-900603-1-AR,DOC-SET-202202-900603-1-AR,CUSTOMER,C001,Demo Customer Aurora,,,,,synthetic master
DPR-202202-900642-2-AR,DOC-INV-202202-900642-2-AR,CUSTOMER,C001,Demo Customer Aurora,,,,,synthetic master
DPR-202202-900645-1-AP,DOC-INV-202202-900645-1-AP,SUPPLIER,V001,Demo Vendor Keystone,,,,,synthetic master
DPR-202202-900621-2-AR,DOC-INV-202202-900621-2-AR,CUSTOMER,C001,Demo Customer Aurora,,,,,synthetic master
DPR-202202-900630-2-AR,DOC-INV-202202-900630-2-AR,CUSTOMER,C001,Demo Customer Aurora,,,,,synthetic master
DPR-202202-900644-2-AR,DOC-INV-202202-900644-2-AR,CUSTOMER,C001,Demo Customer Aurora,,,,,synthetic master
DPR-202202-900615-1-AP,DOC-INV-202202-900615-1-AP,SUPPLIER,V001,Demo Vendor Keystone,,,,,synthetic master
DPR-202202-900610-2-AR,DOC-INV-202202-900610-2-AR,CUSTOMER,C001,Demo Customer Aurora,,,,,synthetic master
DPR-202202-900622-2-AR,DOC-INV-202202-900622-2-AR,CUSTOMER,C001,Demo Customer Aurora,,,,,synthetic master
DPR-202202-900607-2-AP,DOC-SET-202202-900607-2-AP,SUPPLIER,V001,Demo Vendor Keystone,,,,,synthetic master
DPR-202202-900636-1-AP,DOC-INV-202202-900636-1-AP,SUPPLIER,V001,Demo Vendor Keystone,,,,,synthetic master
DPR-202202-900596-1-AP,DOC-INV-202202-900596-1-AP,SUPPLIER,V001,Demo Vendor Keystone,,,,,synthetic master
DPR-202202-900613-1-AR,DOC-SET-202202-900613-1-AR,CUSTOMER,C001,Demo Customer Aurora,,,,,synthetic master
DPR-202202-900611-2-AR,DOC-INV-202202-900611-2-AR,CUSTOMER,C001,Demo Customer Aurora,,,,,synthetic master
DPR-202202-900632-2-AR,DOC-INV-202202-900632-2-AR,CUSTOMER,C001,Demo Customer Aurora,,,,,synthetic master
DPR-202202-900633-1-AR,DOC-SET-202202-900633-1-AR,CUSTOMER,C001,Demo Customer Aurora,,,,,synthetic master
DPR-202202-900601-2-AR,DOC-INV-202202-900601-2-AR,CUSTOMER,C001,Demo Customer Aurora,,,,,synthetic master
DPR-202202-900643-1-AR,DOC-SET-202202-900643-1-AR,CUSTOMER,C001,Demo Customer Aurora,,,,,synthetic master
DPR-202202-900594-1-AR,DOC-SET-202202-900594-1-AR,CUSTOMER,C001,Demo Customer Aurora,,,,,synthetic master
DPR-202202-900602-2-AR,DOC-INV-202202-900602-2-AR,CUSTOMER,C001,Demo Customer Aurora,,,,,synthetic master
DPR-202202-900624-1-AR,DOC-SET-202202-900624-1-AR,CUSTOMER,C001,Demo Customer Aurora,,,,,synthetic master
DPR-202202-900606-2-AR,DOC-INV-202202-900606-2-AR,CUSTOMER,C001,Demo Customer Aurora,,,,,synthetic master
DPR-202202-900617-2-AP,DOC-SET-202202-900617-2-AP,SUPPLIER,V001,Demo Vendor Keystone,,,,,synthetic master
DPR-202202-900635-1-AR,DOC-SET-202202-900635-1-AR,CUSTOMER,C001,Demo Customer Aurora,,,,,synthetic master
DPR-202202-900635-3-AR,DOC-SET-202202-900635-3-AR,CUSTOMER,C001,Demo Customer Aurora,,,,,synthetic master
DPR-202202-900635-4-AR,DOC-SET-202202-900635-4-AR,CUSTOMER,C001,Demo Customer Aurora,,,,,synthetic master
DPR-202202-900637-1-AP,DOC-SET-202202-900637-1-AP,SUPPLIER,V001,Demo Vendor Keystone,,,,,synthetic master
DPR-202203-900671-2-AR,DOC-INV-202203-900671-2-AR,CUSTOMER,C001,Demo Customer Aurora,,,,,synthetic master
DPR-202203-900683-1-AR,DOC-SET-202203-900683-1-AR,CUSTOMER,C001,Demo Customer Aurora,,,,,synthetic master
DPR-202203-900664-1-AR,DOC-SET-202203-900664-1-AR,CUSTOMER,C001,Demo Customer Aurora,,,,,synthetic master
DPR-202203-900692-2-AR,DOC-INV-202203-900692-2-AR,CUSTOMER,C001,Demo Customer Aurora,,,,,synthetic master
DPR-202203-900697-2-AP,DOC-SET-202203-900697-2-AP,SUPPLIER,V001,Demo Vendor Keystone,,,,,synthetic master
DPR-202203-900669-1-AP,DOC-SET-202203-900669-1-AP,SUPPLIER,V001,Demo Vendor Keystone,,,,,synthetic master
DPR-202203-900686-1-AP,DOC-INV-202203-900686-1-AP,SUPPLIER,V001,Demo Vendor Keystone,,,,,synthetic master
DPR-202203-900687-2-AP,DOC-SET-202203-900687-2-AP,SUPPLIER,V001,Demo Vendor Keystone,,,,,synthetic master
DPR-202203-900651-2-AR,DOC-INV-202203-900651-2-AR,CUSTOMER,C001,Demo Customer Aurora,,,,,synthetic master
DPR-202203-900670-2-AR,DOC-INV-202203-900670-2-AR,CUSTOMER,C001,Demo Customer Aurora,,,,,synthetic master
DPR-202203-900706-2-AR,DOC-INV-202203-900706-2-AR,CUSTOMER,C001,Demo Customer Aurora,,,,,synthetic master
DPR-202203-900656-2-AR,DOC-INV-202203-900656-2-AR,CUSTOMER,C001,Demo Customer Aurora,,,,,synthetic master
DPR-202203-900661-2-AR,DOC-INV-202203-900661-2-AR,CUSTOMER,C001,Demo Customer Aurora,,,,,synthetic master
DPR-202203-900695-1-AP,DOC-INV-202203-900695-1-AP,SUPPLIER,V001,Demo Vendor Keystone,,,,,synthetic master
DPR-202203-900654-1-AR,DOC-SET-202203-900654-1-AR,CUSTOMER,C001,Demo Customer Aurora,,,,,synthetic master
DPR-202203-900650-2-AR,DOC-INV-202203-900650-2-AR,CUSTOMER,C001,Demo Customer Aurora,,,,,synthetic master
DPR-202203-900675-1-AP,DOC-SET-202203-900675-1-AP,SUPPLIER,V001,Demo Vendor Keystone,,,,,synthetic master
DPR-202203-900700-2-AR,DOC-INV-202203-900700-2-AR,CUSTOMER,C001,Demo Customer Aurora,,,,,synthetic master
DPR-202203-900662-2-AR,DOC-INV-202203-900662-2-AR,CUSTOMER,C001,Demo Customer Aurora,,,,,synthetic master
DPR-202203-900694-2-AR,DOC-INV-202203-900694-2-AR,CUSTOMER,C001,Demo Customer Aurora,,,,,synthetic master
DPR-202203-900688-2-AR,DOC-INV-202203-900688-2-AR,CUSTOMER,C001,Demo Customer Aurora,,,,,synthetic master
DPR-202203-900681-1-AP,DOC-SET-202203-900681-1-AP,SUPPLIER,V001,Demo Vendor Keystone,,,,,synthetic master
DPR-202204-REF-AF-AR-SET-001-2-AR,DOC-SET-202204-REF-AF-AR-SET-001-2-AR,CUSTOMER,C001,Demo Customer Aurora,,,,,synthetic master
DPR-202204-REF-AF-AP-SET-001-1-AP,DOC-SET-202204-REF-AF-AP-SET-001-1-AP,SUPPLIER,V001,Demo Vendor Keystone,,,,,synthetic master
DPR-202205-REF-AF-AR-SET-002-2-AR,DOC-SET-202205-REF-AF-AR-SET-002-2-AR,CUSTOMER,C001,Demo Customer Aurora,,,,,synthetic master
DPR-202205-REF-AF-AP-SET-002-1-AP,DOC-SET-202205-REF-AF-AP-SET-002-1-AP,SUPPLIER,V001,Demo Vendor Keystone,,,,,synthetic master
